REF_DATE;GEO;DGUID;Custodial admissions;Age group;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2018/2019;Alberta;2016A000248;Sentenced;25 to 29 years;Number;223;units;0;v1000077737;10.2.4;3060;;;;0
2018/2019;Alberta;2016A000248;Sentenced;30 to 34 years;Number;223;units;0;v1000077738;10.2.5;3273;;;;0
2018/2019;Alberta;2016A000248;Sentenced;35 to 39 years;Number;223;units;0;v1000077739;10.2.6;2534;;;;0
2018/2019;Alberta;2016A000248;Sentenced;40 to 44 years;Number;223;units;0;v1000077740;10.2.7;1607;;;;0
2018/2019;Alberta;2016A000248;Sentenced;45 to 49 years;Number;223;units;0;v1000077741;10.2.8;1089;;;;0
2018/2019;Alberta;2016A000248;Sentenced;50 years and over;Number;223;units;0;v1000077742;10.2.9;1398;;;;0
2018/2019;Alberta;2016A000248;Sentenced;Age unknown;Number;223;units;0;v80748940;10.2.10;0;;;;0
2018/2019;Alberta;2016A000248;Sentenced;Median age on admission;Years;308;units;0;v1000077743;10.2.11;33;;;;0
2018/2019;Alberta;2016A000248;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748942;10.3.1;20273;;;;0
2018/2019;Alberta;2016A000248;Remand;18 to 19 years;Number;223;units;0;v1000077744;10.3.2;800;;;;0
2018/2019;Alberta;2016A000248;Remand;20 to 24 years;Number;223;units;0;v1000077745;10.3.3;3047;;;;0
2018/2019;Alberta;2016A000248;Remand;25 to 29 years;Number;223;units;0;v1000077746;10.3.4;4269;;;;0
2018/2019;Alberta;2016A000248;Remand;30 to 34 years;Number;223;units;0;v1000077747;10.3.5;4332;;;;0
2018/2019;Alberta;2016A000248;Remand;35 to 39 years;Number;223;units;0;v1000077748;10.3.6;3350;;;;0
2018/2019;Alberta;2016A000248;Remand;40 to 44 years;Number;223;units;0;v1000077749;10.3.7;1938;;;;0
2018/2019;Alberta;2016A000248;Remand;45 to 49 years;Number;223;units;0;v1000077750;10.3.8;1223;;;;0
2018/2019;Alberta;2016A000248;Remand;50 years and over;Number;223;units;0;v1000077751;10.3.9;1314;;;;0
2018/2019;Alberta;2016A000248;Remand;Age unknown;Number;223;units;0;v80748951;10.3.10;0;;;;0
2018/2019;Alberta;2016A000248;Remand;Median age on admission;Years;308;units;0;v1000077752;10.3.11;32;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748953;10.4.1;2004;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;18 to 19 years;Number;223;units;0;v1000077753;10.4.2;28;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;20 to 24 years;Number;223;units;0;v1000077754;10.4.3;270;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;25 to 29 years;Number;223;units;0;v1000077755;10.4.4;431;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;30 to 34 years;Number;223;units;0;v1000077756;10.4.5;426;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;35 to 39 years;Number;223;units;0;v1000077757;10.4.6;335;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;40 to 44 years;Number;223;units;0;v1000077758;10.4.7;232;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;45 to 49 years;Number;223;units;0;v1000077759;10.4.8;129;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;50 years and over;Number;223;units;0;v1000077760;10.4.9;153;;;;0
2018/2019;Alberta;2016A000248;Other custodial statuses;Age unknown;Number;223;units;0;v80748962;10.4.10;0;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748920;10.1.1;31366;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;18 to 19 years;Number;223;units;0;v1000077727;10.1.2;833;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;20 to 24 years;Number;223;units;0;v1000077728;10.1.3;4351;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;25 to 29 years;Number;223;units;0;v1000077729;10.1.4;6224;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;30 to 34 years;Number;223;units;0;v1000077730;10.1.5;6729;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;35 to 39 years;Number;223;units;0;v1000077731;10.1.6;5517;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;40 to 44 years;Number;223;units;0;v1000077732;10.1.7;3235;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;45 to 49 years;Number;223;units;0;v1000077733;10.1.8;2094;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;50 years and over;Number;223;units;0;v1000077734;10.1.9;2383;;;;0
2019/2020;Alberta;2016A000248;Total, custodial admissions;Age unknown;Number;223;units;0;v80748929;10.1.10;0;;;;0
2019/2020;Alberta;2016A000248;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748931;10.2.1;13047;;;;0
2019/2020;Alberta;2016A000248;Sentenced;18 to 19 years;Number;223;units;0;v1000077735;10.2.2;252;;;;0
2019/2020;Alberta;2016A000248;Sentenced;20 to 24 years;Number;223;units;0;v1000077736;10.2.3;1649;;;;0
2019/2020;Alberta;2016A000248;Sentenced;25 to 29 years;Number;223;units;0;v1000077737;10.2.4;2529;;;;0
2019/2020;Alberta;2016A000248;Sentenced;30 to 34 years;Number;223;units;0;v1000077738;10.2.5;2749;;;;0
2019/2020;Alberta;2016A000248;Sentenced;35 to 39 years;Number;223;units;0;v1000077739;10.2.6;2302;;;;0
2019/2020;Alberta;2016A000248;Sentenced;40 to 44 years;Number;223;units;0;v1000077740;10.2.7;1416;;;;0
2019/2020;Alberta;2016A000248;Sentenced;45 to 49 years;Number;223;units;0;v1000077741;10.2.8;912;;;;0
2019/2020;Alberta;2016A000248;Sentenced;50 years and over;Number;223;units;0;v1000077742;10.2.9;1238;;;;0
2019/2020;Alberta;2016A000248;Sentenced;Age unknown;Number;223;units;0;v80748940;10.2.10;0;;;;0
2019/2020;Alberta;2016A000248;Sentenced;Median age on admission;Years;308;units;0;v1000077743;10.2.11;33;;;;0
2019/2020;Alberta;2016A000248;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748942;10.3.1;16203;;;;0
2019/2020;Alberta;2016A000248;Remand;18 to 19 years;Number;223;units;0;v1000077744;10.3.2;548;;;;0
2019/2020;Alberta;2016A000248;Remand;20 to 24 years;Number;223;units;0;v1000077745;10.3.3;2413;;;;0
2019/2020;Alberta;2016A000248;Remand;25 to 29 years;Number;223;units;0;v1000077746;10.3.4;3297;;;;0
2019/2020;Alberta;2016A000248;Remand;30 to 34 years;Number;223;units;0;v1000077747;10.3.5;3527;;;;0
2019/2020;Alberta;2016A000248;Remand;35 to 39 years;Number;223;units;0;v1000077748;10.3.6;2820;;;;0
2019/2020;Alberta;2016A000248;Remand;40 to 44 years;Number;223;units;0;v1000077749;10.3.7;1597;;;;0
2019/2020;Alberta;2016A000248;Remand;45 to 49 years;Number;223;units;0;v1000077750;10.3.8;1045;;;;0
2019/2020;Alberta;2016A000248;Remand;50 years and over;Number;223;units;0;v1000077751;10.3.9;956;;;;0
2019/2020;Alberta;2016A000248;Remand;Age unknown;Number;223;units;0;v80748951;10.3.10;0;;;;0
2019/2020;Alberta;2016A000248;Remand;Median age on admission;Years;308;units;0;v1000077752;10.3.11;32;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748953;10.4.1;2116;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;18 to 19 years;Number;223;units;0;v1000077753;10.4.2;33;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;20 to 24 years;Number;223;units;0;v1000077754;10.4.3;289;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;25 to 29 years;Number;223;units;0;v1000077755;10.4.4;398;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;30 to 34 years;Number;223;units;0;v1000077756;10.4.5;453;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;35 to 39 years;Number;223;units;0;v1000077757;10.4.6;395;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;40 to 44 years;Number;223;units;0;v1000077758;10.4.7;222;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;45 to 49 years;Number;223;units;0;v1000077759;10.4.8;137;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;50 years and over;Number;223;units;0;v1000077760;10.4.9;189;;;;0
2019/2020;Alberta;2016A000248;Other custodial statuses;Age unknown;Number;223;units;0;v80748962;10.4.10;0;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748920;10.1.1;21843;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;18 to 19 years;Number;223;units;0;v1000077727;10.1.2;487;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;20 to 24 years;Number;223;units;0;v1000077728;10.1.3;2857;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;25 to 29 years;Number;223;units;0;v1000077729;10.1.4;4181;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;30 to 34 years;Number;223;units;0;v1000077730;10.1.5;4768;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;35 to 39 years;Number;223;units;0;v1000077731;10.1.6;4049;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;40 to 44 years;Number;223;units;0;v1000077732;10.1.7;2468;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;45 to 49 years;Number;223;units;0;v1000077733;10.1.8;1436;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;50 years and over;Number;223;units;0;v1000077734;10.1.9;1597;;;;0
2020/2021;Alberta;2016A000248;Total, custodial admissions;Age unknown;Number;223;units;0;v80748929;10.1.10;0;;;;0
2020/2021;Alberta;2016A000248;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748931;10.2.1;7903;;;;0
2020/2021;Alberta;2016A000248;Sentenced;18 to 19 years;Number;223;units;0;v1000077735;10.2.2;90;;;;0
2020/2021;Alberta;2016A000248;Sentenced;20 to 24 years;Number;223;units;0;v1000077736;10.2.3;989;;;;0
2020/2021;Alberta;2016A000248;Sentenced;25 to 29 years;Number;223;units;0;v1000077737;10.2.4;1451;;;;0
2020/2021;Alberta;2016A000248;Sentenced;30 to 34 years;Number;223;units;0;v1000077738;10.2.5;1663;;;;0
2020/2021;Alberta;2016A000248;Sentenced;35 to 39 years;Number;223;units;0;v1000077739;10.2.6;1438;;;;0
2020/2021;Alberta;2016A000248;Sentenced;40 to 44 years;Number;223;units;0;v1000077740;10.2.7;936;;;;0
2020/2021;Alberta;2016A000248;Sentenced;45 to 49 years;Number;223;units;0;v1000077741;10.2.8;550;;;;0
2020/2021;Alberta;2016A000248;Sentenced;50 years and over;Number;223;units;0;v1000077742;10.2.9;786;;;;0
2020/2021;Alberta;2016A000248;Sentenced;Age unknown;Number;223;units;0;v80748940;10.2.10;0;;;;0
2020/2021;Alberta;2016A000248;Sentenced;Median age on admission;Years;308;units;0;v1000077743;10.2.11;34;;;;0
2020/2021;Alberta;2016A000248;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748942;10.3.1;12131;;;;0
2020/2021;Alberta;2016A000248;Remand;18 to 19 years;Number;223;units;0;v1000077744;10.3.2;370;;;;0
2020/2021;Alberta;2016A000248;Remand;20 to 24 years;Number;223;units;0;v1000077745;10.3.3;1666;;;;0
2020/2021;Alberta;2016A000248;Remand;25 to 29 years;Number;223;units;0;v1000077746;10.3.4;2385;;;;0
2020/2021;Alberta;2016A000248;Remand;30 to 34 years;Number;223;units;0;v1000077747;10.3.5;2690;;;;0
2020/2021;Alberta;2016A000248;Remand;35 to 39 years;Number;223;units;0;v1000077748;10.3.6;2256;;;;0
2020/2021;Alberta;2016A000248;Remand;40 to 44 years;Number;223;units;0;v1000077749;10.3.7;1313;;;;0
2020/2021;Alberta;2016A000248;Remand;45 to 49 years;Number;223;units;0;v1000077750;10.3.8;777;;;;0
2020/2021;Alberta;2016A000248;Remand;50 years and over;Number;223;units;0;v1000077751;10.3.9;674;;;;0
2020/2021;Alberta;2016A000248;Remand;Age unknown;Number;223;units;0;v80748951;10.3.10;0;;;;0
2020/2021;Alberta;2016A000248;Remand;Median age on admission;Years;308;units;0;v1000077752;10.3.11;32;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748953;10.4.1;1809;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;18 to 19 years;Number;223;units;0;v1000077753;10.4.2;27;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;20 to 24 years;Number;223;units;0;v1000077754;10.4.3;202;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;25 to 29 years;Number;223;units;0;v1000077755;10.4.4;345;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;30 to 34 years;Number;223;units;0;v1000077756;10.4.5;415;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;35 to 39 years;Number;223;units;0;v1000077757;10.4.6;355;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;40 to 44 years;Number;223;units;0;v1000077758;10.4.7;219;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;45 to 49 years;Number;223;units;0;v1000077759;10.4.8;109;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;50 years and over;Number;223;units;0;v1000077760;10.4.9;137;;;;0
2020/2021;Alberta;2016A000248;Other custodial statuses;Age unknown;Number;223;units;0;v80748962;10.4.10;0;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748964;11.1.1;34904;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748965;11.1.2;2489;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748966;11.1.3;6530;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748967;11.1.4;6313;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748968;11.1.5;6553;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748969;11.1.6;5816;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748970;11.1.7;3640;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748971;11.1.8;1858;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;50 years and over;Number;223;units;0;v80748972;11.1.9;1608;;;;0
2000/2001;British Columbia;2016A000259;Total, custodial admissions;Age unknown;Number;223;units;0;v80748973;11.1.10;97;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748975;11.2.1;9520;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;18 to 19 years;Number;223;units;0;v80748976;11.2.2;659;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;20 to 24 years;Number;223;units;0;v80748977;11.2.3;1799;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;25 to 29 years;Number;223;units;0;v80748978;11.2.4;1730;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;30 to 34 years;Number;223;units;0;v80748979;11.2.5;1776;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;35 to 39 years;Number;223;units;0;v80748980;11.2.6;1550;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;40 to 44 years;Number;223;units;0;v80748981;11.2.7;983;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;45 to 49 years;Number;223;units;0;v80748982;11.2.8;526;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;50 years and over;Number;223;units;0;v80748983;11.2.9;481;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;Age unknown;Number;223;units;0;v80748984;11.2.10;16;;;;0
2000/2001;British Columbia;2016A000259;Sentenced;Median age on admission;Years;308;units;0;v80748985;11.2.11;31;;;;0
2000/2001;British Columbia;2016A000259;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748986;11.3.1;12185;;;;0
2000/2001;British Columbia;2016A000259;Remand;18 to 19 years;Number;223;units;0;v80748987;11.3.2;921;;;;0
2000/2001;British Columbia;2016A000259;Remand;20 to 24 years;Number;223;units;0;v80748988;11.3.3;2273;;;;0
2000/2001;British Columbia;2016A000259;Remand;25 to 29 years;Number;223;units;0;v80748989;11.3.4;2245;;;;0
2000/2001;British Columbia;2016A000259;Remand;30 to 34 years;Number;223;units;0;v80748990;11.3.5;2311;;;;0
2000/2001;British Columbia;2016A000259;Remand;35 to 39 years;Number;223;units;0;v80748991;11.3.6;2039;;;;0
2000/2001;British Columbia;2016A000259;Remand;40 to 44 years;Number;223;units;0;v80748992;11.3.7;1236;;;;0
2000/2001;British Columbia;2016A000259;Remand;45 to 49 years;Number;223;units;0;v80748993;11.3.8;609;;;;0
2000/2001;British Columbia;2016A000259;Remand;50 years and over;Number;223;units;0;v80748994;11.3.9;516;;;;0
2000/2001;British Columbia;2016A000259;Remand;Age unknown;Number;223;units;0;v80748995;11.3.10;35;;;;0
2000/2001;British Columbia;2016A000259;Remand;Median age on admission;Years;308;units;0;v80748996;11.3.11;31;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748997;11.4.1;13199;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748998;11.4.2;909;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748999;11.4.3;2458;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;25 to 29 years;Number;223;units;0;v80749000;11.4.4;2338;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;30 to 34 years;Number;223;units;0;v80749001;11.4.5;2466;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;35 to 39 years;Number;223;units;0;v80749002;11.4.6;2227;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;40 to 44 years;Number;223;units;0;v80749003;11.4.7;1421;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;45 to 49 years;Number;223;units;0;v80749004;11.4.8;723;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;50 years and over;Number;223;units;0;v80749005;11.4.9;611;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;Age unknown;Number;223;units;0;v80749006;11.4.10;46;;;;0
2000/2001;British Columbia;2016A000259;Other custodial statuses;Median age on admission;Years;308;units;0;v80749007;11.4.11;31;;;;0
2001/2002;British Columbia;2016A000259;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748964;11.1.1;33312;;;;0
2001/2002;British Columbia;2016A000259;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748965;11.1.2;2110;;;;0
2001/2002;British Columbia;2016A000259;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748966;11.1.3;6635;;;;0
2001/2002;British Columbia;2016A000259;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748967;11.1.4;5819;;;;0
2001/2002;British Columbia;2016A000259;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748968;11.1.5;6241;;;;0
2001/2002;British Columbia;2016A000259;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748969;11.1.6;5442;;;;0
2001/2002;British Columbia;2016A000259;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748970;11.1.7;3779;;;;0
